prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,2433,35th Ave,Oakland,CA,94601,0,,2,2.0,1073,4750,1925,37.78726,-122.212148,,,http://www.zillow.com/homedetails/2433-35th-Ave-Oakland-CA-94601/24768928_zpid/,http://www.zillow.com/homedetails/2433-35th-Ave-Oakland-CA-94601/24768928_zpid/#charts-and-data,http://www.zillow.com/homes/24768928_zpid/,http://www.zillow.com/homes/comps/24768928_zpid/,24768928,456495,04/11/2016,,,0.201994026442,0,440000,04/15/2015,7.0,410
redfin,2544,Bartlett St,Oakland,CA,94601,0,,3,1.0,852,5000,1918,37.788504,-122.210751,,,http://www.zillow.com/homedetails/2544-Bartlett-St-Oakland-CA-94601/24768964_zpid/,http://www.zillow.com/homedetails/2544-Bartlett-St-Oakland-CA-94601/24768964_zpid/#charts-and-data,http://www.zillow.com/homes/24768964_zpid/,http://www.zillow.com/homes/comps/24768964_zpid/,24768964,546381,04/11/2016,,,0.315580936542,0,585000,10/23/2015,10.0,686
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
434280,470,32340,41580,55440,283370.0,274130.0,260270.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,9001,D St,OAKLAND,CA,94603,46,ML81562505,3,1.0,1248,3702,1983,37.747263,-122.179754,http://www.redfin.com/CA/Oakland/9001-D-St-94603/home/1911069,,http://www.zillow.com/homedetails/9001-D-St-Oakland-CA-94603/24800412_zpid/,http://www.zillow.com/homedetails/9001-D-St-Oakland-CA-94603/24800412_zpid/#charts-and-data,http://www.zillow.com/homes/24800412_zpid/,http://www.zillow.com/homes/comps/24800412_zpid/,24800412,333674,04/11/2016,2500,04/12/2016,0,0
redfin,1070,80th Ave,Oakland,CA,94621,0,,3,1.0,1000,2699,1926,37.754219,-122.18511,,,http://www.zillow.com/homedetails/1070-80th-Ave-Oakland-CA-94621/24796738_zpid/,http://www.zillow.com/homedetails/1070-80th-Ave-Oakland-CA-94621/24796738_zpid/#charts-and-data,http://www.zillow.com/homes/24796738_zpid/,http://www.zillow.com/homes/comps/24796738_zpid/,24796738,235328,04/11/2016,,,0.562675868406,0,240000,08/12/2015,7.0,240
redfin,1061,85th Ave,Oakland,CA,94621,0,,3,1.0,1120,4200,1950,37.751014,-122.182674,,,http://www.zillow.com/homedetails/1061-85th-Ave-Oakland-CA-94621/24797155_zpid/,http://www.zillow.com/homedetails/1061-85th-Ave-Oakland-CA-94621/24797155_zpid/#charts-and-data,http://www.zillow.com/homes/24797155_zpid/,http://www.zillow.com/homes/comps/24797155_zpid/,24797155,247296,04/11/2016,,,0.304329785239,0,227000,06/25/2015,7.0,202
redfin,1540,79th Ave,Oakland,CA,94621,0,,3,2.0,1344,4000,1924,37.758099,-122.17978,,,http://www.zillow.com/homedetails/1540-79th-Ave-Oakland-CA-94621/24792133_zpid/,http://www.zillow.com/homedetails/1540-79th-Ave-Oakland-CA-94621/24792133_zpid/#charts-and-data,http://www.zillow.com/homes/24792133_zpid/,http://www.zillow.com/homes/comps/24792133_zpid/,24792133,281090,04/11/2016,,,0.74869517114,0,260000,08/17/2015,7.0,193
redfin,1475,79th Ave,Oakland,CA,94621,0,,2,1.0,1008,2718,1927,37.757947,-122.181049,,,http://www.zillow.com/homedetails/1475-79th-Ave-Oakland-CA-94621/24792183_zpid/,http://www.zillow.com/homedetails/1475-79th-Ave-Oakland-CA-94621/24792183_zpid/#charts-and-data,http://www.zillow.com/homes/24792183_zpid/,http://www.zillow.com/homes/comps/24792183_zpid/,24792183,271066,04/11/2016,,,0.741573853279,0,307000,03/06/2016,5.0,304
redfin,1458,79th Ave,Oakland,CA,94621,0,,4,2.0,1132,4000,1927,37.757445,-122.181134,,,http://www.zillow.com/homedetails/1458-79th-Ave-Oakland-CA-94621/24792205_zpid/,http://www.zillow.com/homedetails/1458-79th-Ave-Oakland-CA-94621/24792205_zpid/#charts-and-data,http://www.zillow.com/homes/24792205_zpid/,http://www.zillow.com/homes/comps/24792205_zpid/,24792205,327761,04/11/2016,,,0.70753472621,0,315000,06/30/2015,5.0,278
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
303264,243,43680,56160,74880,178768.0,166288.0,147568.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,3967,BURCKHALTER Ave,Oakland,CA,94605,45,40730535,2,1.0,1038,10933,1924,37.775424,-122.167682,http://www.redfin.com/CA/Oakland/3967-Burckhalter-Ave-94605/home/2029824,,http://www.zillow.com/homedetails/3967-Burckhalter-Ave-Oakland-CA-94605/24794040_zpid/,http://www.zillow.com/homedetails/3967-Burckhalter-Ave-Oakland-CA-94605/24794040_zpid/#charts-and-data,http://www.zillow.com/homes/24794040_zpid/,http://www.zillow.com/homes/comps/24794040_zpid/,24794040,519486,04/11/2016,2800,04/12/2016,0,0
redfin,3362,64th Ave,Oakland,CA,94605,0,,2,1.0,804,4356,1915,37.774658,-122.178751,,,http://www.zillow.com/homedetails/3362-64th-Ave-Oakland-CA-94605/24785694_zpid/,http://www.zillow.com/homedetails/3362-64th-Ave-Oakland-CA-94605/24785694_zpid/#charts-and-data,http://www.zillow.com/homes/24785694_zpid/,http://www.zillow.com/homes/comps/24785694_zpid/,24785694,376423,04/11/2016,,,0.606821207046,0,333000,03/03/2016,10.0,414
redfin,3576,64th Ave,Oakland,CA,94605,0,,3,1.0,1108,3800,1924,37.775843,-122.17691,,,http://www.zillow.com/homedetails/3576-64th-Ave-Oakland-CA-94605/24785711_zpid/,http://www.zillow.com/homedetails/3576-64th-Ave-Oakland-CA-94605/24785711_zpid/#charts-and-data,http://www.zillow.com/homes/24785711_zpid/,http://www.zillow.com/homes/comps/24785711_zpid/,24785711,534631,04/11/2016,,,0.504793468179,0,515000,07/15/2015,5.0,464
redfin,3575,62nd Ave,Oakland,CA,94605,0,,2,1.0,1046,3784,1941,37.777196,-122.17838,,,http://www.zillow.com/homedetails/3575-62nd-Ave-Oakland-CA-94605/24785754_zpid/,http://www.zillow.com/homedetails/3575-62nd-Ave-Oakland-CA-94605/24785754_zpid/#charts-and-data,http://www.zillow.com/homes/24785754_zpid/,http://www.zillow.com/homes/comps/24785754_zpid/,24785754,265500,04/11/2016,,,0.596928171643,0,344000,10/23/2015,10.0,328
redfin,6328,Outlook Ave,Oakland,CA,94605,0,,2,2.0,1222,4750,1927,37.776367,-122.176776,,,http://www.zillow.com/homedetails/6328-Outlook-Ave-Oakland-CA-94605/24785799_zpid/,http://www.zillow.com/homedetails/6328-Outlook-Ave-Oakland-CA-94605/24785799_zpid/#charts-and-data,http://www.zillow.com/homes/24785799_zpid/,http://www.zillow.com/homes/comps/24785799_zpid/,24785799,495520,04/11/2016,,,0.500898446439,0,451000,07/23/2015,7.0,369
redfin,6812,Macarthur Blvd,Oakland,CA,94605,0,,2,1.0,888,3885,1922,37.771217,-122.175837,,,http://www.zillow.com/homedetails/6812-Macarthur-Blvd-Oakland-CA-94605/24785966_zpid/,http://www.zillow.com/homedetails/6812-Macarthur-Blvd-Oakland-CA-94605/24785966_zpid/#charts-and-data,http://www.zillow.com/homes/24785966_zpid/,http://www.zillow.com/homes/comps/24785966_zpid/,24785966,376090,04/11/2016,,,0.531839390012,0,300000,05/22/2015,11.0,337
redfin,3422,68th Ave,Oakland,CA,94605,0,,2,1.0,1038,5282,1927,37.771918,-122.174851,,,http://www.zillow.com/homedetails/3422-68th-Ave-Oakland-CA-94605/24785977_zpid/,http://www.zillow.com/homedetails/3422-68th-Ave-Oakland-CA-94605/24785977_zpid/#charts-and-data,http://www.zillow.com/homes/24785977_zpid/,http://www.zillow.com/homes/comps/24785977_zpid/,24785977,503195,04/11/2016,,,0.460405647325,0,429000,08/31/2015,6.0,413
redfin,6530,Sunnymere Ave,Oakland,CA,94605,0,,2,1.0,1182,5250,1948,37.777956,-122.169035,,,http://www.zillow.com/homedetails/6530-Sunnymere-Ave-Oakland-CA-94605/24786059_zpid/,http://www.zillow.com/homedetails/6530-Sunnymere-Ave-Oakland-CA-94605/24786059_zpid/#charts-and-data,http://www.zillow.com/homes/24786059_zpid/,http://www.zillow.com/homes/comps/24786059_zpid/,24786059,496818,04/11/2016,,,0.189907972689,0,480000,04/24/2015,3.0,406
redfin,3920,Delmont Ave,Oakland,CA,94605,0,,2,1.0,848,6098,1925,37.776443,-122.170291,,,http://www.zillow.com/homedetails/3920-Delmont-Ave-Oakland-CA-94605/24786153_zpid/,http://www.zillow.com/homedetails/3920-Delmont-Ave-Oakland-CA-94605/24786153_zpid/#charts-and-data,http://www.zillow.com/homes/24786153_zpid/,http://www.zillow.com/homes/comps/24786153_zpid/,24786153,392544,04/11/2016,,,0.158928936155,0,370000,12/28/2015,6.0,436
redfin,3939,Altamont Ave,Oakland,CA,94605,0,,2,1.0,861,6250,1925,37.775678,-122.169144,,,http://www.zillow.com/homedetails/3939-Altamont-Ave-Oakland-CA-94605/24786175_zpid/,http://www.zillow.com/homedetails/3939-Altamont-Ave-Oakland-CA-94605/24786175_zpid/#charts-and-data,http://www.zillow.com/homes/24786175_zpid/,http://www.zillow.com/homes/comps/24786175_zpid/,24786175,425574,04/11/2016,,,0.081749296114,0,400000,07/02/2015,5.0,464
redfin,4032,Altamont Ave,Oakland,CA,94605,0,,2,1.0,816,7500,1942,37.776657,-122.166583,,,http://www.zillow.com/homedetails/4032-Altamont-Ave-Oakland-CA-94605/24786215_zpid/,http://www.zillow.com/homedetails/4032-Altamont-Ave-Oakland-CA-94605/24786215_zpid/#charts-and-data,http://www.zillow.com/homes/24786215_zpid/,http://www.zillow.com/homes/comps/24786215_zpid/,24786215,421436,04/11/2016,,,0.104210826214,0,400000,12/31/2015,5.0,490
redfin,3935,Van Mourik Ave,Oakland,CA,94605,0,,2,1.0,872,6375,1920,37.779498,-122.17314,,,http://www.zillow.com/homedetails/3935-Van-Mourik-Ave-Oakland-CA-94605/24786248_zpid/,http://www.zillow.com/homedetails/3935-Van-Mourik-Ave-Oakland-CA-94605/24786248_zpid/#charts-and-data,http://www.zillow.com/homes/24786248_zpid/,http://www.zillow.com/homes/comps/24786248_zpid/,24786248,434195,04/11/2016,,,0.409973136767,0,440000,04/15/2015,5.0,504
redfin,3817,Altamont Ave,Oakland,CA,94605,0,,2,1.0,809,7313,1925,37.775003,-122.170616,,,http://www.zillow.com/homedetails/3817-Altamont-Ave-Oakland-CA-94605/24786356_zpid/,http://www.zillow.com/homedetails/3817-Altamont-Ave-Oakland-CA-94605/24786356_zpid/#charts-and-data,http://www.zillow.com/homes/24786356_zpid/,http://www.zillow.com/homes/comps/24786356_zpid/,24786356,448420,04/11/2016,,,0.162852391181,0,460000,11/13/2015,3.0,568
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
448416,432,36330,46710,62280,289982.0,279602.0,264032.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,1320,99TH Ave,Oakland,CA,94603,40,40731096,3,1.5,1308,3759,1945,37.742894,-122.171026,http://www.redfin.com/CA/Oakland/1320-99th-Ave-94603/home/586697,,http://www.zillow.com/homedetails/1320-99th-Ave-Oakland-CA-94603/24800725_zpid/,http://www.zillow.com/homedetails/1320-99th-Ave-Oakland-CA-94603/24800725_zpid/#charts-and-data,http://www.zillow.com/homes/24800725_zpid/,http://www.zillow.com/homes/comps/24800725_zpid/,24800725,322957,04/11/2016,2500,04/12/2016,0,0
redfin,158,Suffolk Dr,San Leandro,CA,94577,0,,3,1.0,1084,5355,1943,37.736647,-122.166202,,,http://www.zillow.com/homedetails/158-Suffolk-Dr-San-Leandro-CA-94577/24875711_zpid/,http://www.zillow.com/homedetails/158-Suffolk-Dr-San-Leandro-CA-94577/24875711_zpid/#charts-and-data,http://www.zillow.com/homes/24875711_zpid/,http://www.zillow.com/homes/comps/24875711_zpid/,24875711,520930,04/11/2016,,,0.505740512284,0,530000,09/23/2015,10.0,488
redfin,8817,A St,Oakland,CA,94621,0,,2,1.0,1133,4370,1945,37.749874,-122.177365,,,http://www.zillow.com/homedetails/8817-A-St-Oakland-CA-94621/24797292_zpid/,http://www.zillow.com/homedetails/8817-A-St-Oakland-CA-94621/24797292_zpid/#charts-and-data,http://www.zillow.com/homes/24797292_zpid/,http://www.zillow.com/homes/comps/24797292_zpid/,24797292,342764,04/11/2016,,,0.59373856591,0,187000,09/24/2015,11.0,165
redfin,8719,B St,Oakland,CA,94621,0,,3,2.0,1309,2875,1941,37.749732,-122.179427,,,http://www.zillow.com/homedetails/8719-B-St-Oakland-CA-94621/24797341_zpid/,http://www.zillow.com/homedetails/8719-B-St-Oakland-CA-94621/24797341_zpid/#charts-and-data,http://www.zillow.com/homes/24797341_zpid/,http://www.zillow.com/homes/comps/24797341_zpid/,24797341,311528,04/11/2016,,,0.658696060233,0,288500,05/26/2015,5.0,220
redfin,8728,D St,Oakland,CA,94621,0,,2,1.0,1260,5750,1927,37.749136,-122.18045,,,http://www.zillow.com/homedetails/8728-D-St-Oakland-CA-94621/24797351_zpid/,http://www.zillow.com/homedetails/8728-D-St-Oakland-CA-94621/24797351_zpid/#charts-and-data,http://www.zillow.com/homes/24797351_zpid/,http://www.zillow.com/homes/comps/24797351_zpid/,24797351,314004,04/11/2016,,,0.671636923261,0,295000,05/28/2015,6.0,234
redfin,1130,87th Ave,Oakland,CA,94621,0,,3,1.0,1161,5449,1921,37.749566,-122.180239,,,http://www.zillow.com/homedetails/1130-87th-Ave-Oakland-CA-94621/24797356_zpid/,http://www.zillow.com/homedetails/1130-87th-Ave-Oakland-CA-94621/24797356_zpid/#charts-and-data,http://www.zillow.com/homes/24797356_zpid/,http://www.zillow.com/homes/comps/24797356_zpid/,24797356,294033,04/11/2016,,,0.682543952192,0,310000,01/28/2016,4.0,267
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
358392,274,45780,58860,78480,213014.0,204934.0,185314.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,9842,OLIVE St,Oakland,CA,94603,39,40731369,3,2.0,1154,3092,1927,37.746489,-122.163018,http://www.redfin.com/CA/Oakland/9842-Olive-St-94603/home/1963258,,http://www.zillow.com/homedetails/9842-Olive-St-Oakland-CA-94603/24804983_zpid/,http://www.zillow.com/homedetails/9842-Olive-St-Oakland-CA-94603/24804983_zpid/#charts-and-data,http://www.zillow.com/homes/24804983_zpid/,http://www.zillow.com/homes/comps/24804983_zpid/,24804983,356936,04/11/2016,2500,04/12/2016,0,0
redfin,158,Suffolk Dr,San Leandro,CA,94577,0,,3,1.0,1084,5355,1943,37.736647,-122.166202,,,http://www.zillow.com/homedetails/158-Suffolk-Dr-San-Leandro-CA-94577/24875711_zpid/,http://www.zillow.com/homedetails/158-Suffolk-Dr-San-Leandro-CA-94577/24875711_zpid/#charts-and-data,http://www.zillow.com/homes/24875711_zpid/,http://www.zillow.com/homes/comps/24875711_zpid/,24875711,520930,04/11/2016,,,0.701915058722,0,530000,09/23/2015,10.0,488
redfin,1669,87th Ave,Oakland,CA,94621,0,,3,1.0,1200,4000,1926,37.75327,-122.172951,,,http://www.zillow.com/homedetails/1669-87th-Ave-Oakland-CA-94621/24798269_zpid/,http://www.zillow.com/homedetails/1669-87th-Ave-Oakland-CA-94621/24798269_zpid/#charts-and-data,http://www.zillow.com/homes/24798269_zpid/,http://www.zillow.com/homes/comps/24798269_zpid/,24798269,276588,04/11/2016,,,0.716927062566,0,315000,12/23/2015,6.0,262
redfin,1644,87th Ave,Oakland,CA,94621,0,,2,1.0,1009,4040,1941,37.75269,-122.173163,,,http://www.zillow.com/homedetails/1644-87th-Ave-Oakland-CA-94621/24798314_zpid/,http://www.zillow.com/homedetails/1644-87th-Ave-Oakland-CA-94621/24798314_zpid/#charts-and-data,http://www.zillow.com/homes/24798314_zpid/,http://www.zillow.com/homes/comps/24798314_zpid/,24798314,294216,04/11/2016,,,0.70053242619,0,285000,08/05/2015,8.0,282
redfin,1610,88th Ave,Oakland,CA,94621,0,,3,1.5,1234,4800,1910,37.752003,-122.172735,,,http://www.zillow.com/homedetails/1610-88th-Ave-Oakland-CA-94621/24798343_zpid/,http://www.zillow.com/homedetails/1610-88th-Ave-Oakland-CA-94621/24798343_zpid/#charts-and-data,http://www.zillow.com/homes/24798343_zpid/,http://www.zillow.com/homes/comps/24798343_zpid/,24798343,331062,04/11/2016,,,0.653418131592,0,310000,02/10/2016,6.0,251
redfin,1624,88th Ave,Oakland,CA,94621,0,,2,2.0,1077,4800,1924,37.752113,-122.172496,,,http://www.zillow.com/homedetails/1624-88th-Ave-Oakland-CA-94621/24798345_zpid/,http://www.zillow.com/homedetails/1624-88th-Ave-Oakland-CA-94621/24798345_zpid/#charts-and-data,http://www.zillow.com/homes/24798345_zpid/,http://www.zillow.com/homes/comps/24798345_zpid/,24798345,312040,04/11/2016,,,0.647388116818,0,210000,11/13/2015,11.0,194
redfin,8919,Plymouth St,Oakland,CA,94621,0,,4,1.0,1260,3965,1922,37.751425,-122.171451,,,http://www.zillow.com/homedetails/8919-Plymouth-St-Oakland-CA-94621/24798349_zpid/,http://www.zillow.com/homedetails/8919-Plymouth-St-Oakland-CA-94621/24798349_zpid/#charts-and-data,http://www.zillow.com/homes/24798349_zpid/,http://www.zillow.com/homes/comps/24798349_zpid/,24798349,313347,04/11/2016,,,0.573207219362,0,285000,02/26/2016,7.0,226
redfin,1923,88th Ave,Oakland,CA,94621,0,,2,1.0,1180,4911,1920,37.753869,-122.169881,,,http://www.zillow.com/homedetails/1923-88th-Ave-Oakland-CA-94621/24798544_zpid/,http://www.zillow.com/homedetails/1923-88th-Ave-Oakland-CA-94621/24798544_zpid/#charts-and-data,http://www.zillow.com/homes/24798544_zpid/,http://www.zillow.com/homes/comps/24798544_zpid/,24798544,293280,04/11/2016,,,0.632914706628,0,285000,06/25/2015,8.0,241
redfin,2144,88th Ave,Oakland,CA,94621,0,,4,2.0,1020,6000,1939,37.754704,-122.166898,,,http://www.zillow.com/homedetails/2144-88th-Ave-Oakland-CA-94621/24798633_zpid/,http://www.zillow.com/homedetails/2144-88th-Ave-Oakland-CA-94621/24798633_zpid/#charts-and-data,http://www.zillow.com/homes/24798633_zpid/,http://www.zillow.com/homes/comps/24798633_zpid/,24798633,290192,04/11/2016,,,0.605888331801,0,286000,01/12/2016,7.0,280
redfin,8816,Olive St,Oakland,CA,94621,0,,2,1.0,1034,4290,1925,37.753975,-122.168118,,,http://www.zillow.com/homedetails/8816-Olive-St-Oakland-CA-94621/24798644_zpid/,http://www.zillow.com/homedetails/8816-Olive-St-Oakland-CA-94621/24798644_zpid/#charts-and-data,http://www.zillow.com/homes/24798644_zpid/,http://www.zillow.com/homes/comps/24798644_zpid/,24798644,277314,04/11/2016,,,0.587500533001,0,275000,12/08/2015,8.0,265
redfin,2025,88th Ave,Oakland,CA,94621,0,,2,1.0,1113,5039,1921,37.75467,-122.168159,,,http://www.zillow.com/homedetails/2025-88th-Ave-Oakland-CA-94621/24798665_zpid/,http://www.zillow.com/homedetails/2025-88th-Ave-Oakland-CA-94621/24798665_zpid/#charts-and-data,http://www.zillow.com/homes/24798665_zpid/,http://www.zillow.com/homes/comps/24798665_zpid/,24798665,249317,04/11/2016,,,0.631181335394,0,220000,12/24/2015,11.0,197
redfin,2243,89th Ave,Oakland,CA,94605,0,,3,1.5,1130,4200,1925,37.754952,-122.165535,,,http://www.zillow.com/homedetails/2243-89th-Ave-Oakland-CA-94605/24798792_zpid/,http://www.zillow.com/homedetails/2243-89th-Ave-Oakland-CA-94605/24798792_zpid/#charts-and-data,http://www.zillow.com/homes/24798792_zpid/,http://www.zillow.com/homes/comps/24798792_zpid/,24798792,287688,04/11/2016,,,0.60068593639,0,325000,08/20/2015,4.0,287
redfin,2234,88th Ave,Oakland,CA,94605,0,,3,1.0,1179,5280,1938,37.75516,-122.165912,,,http://www.zillow.com/homedetails/2234-88th-Ave-Oakland-CA-94605/24798800_zpid/,http://www.zillow.com/homedetails/2234-88th-Ave-Oakland-CA-94605/24798800_zpid/#charts-and-data,http://www.zillow.com/homes/24798800_zpid/,http://www.zillow.com/homes/comps/24798800_zpid/,24798800,250398,04/11/2016,,,0.619617010036,0,225000,08/21/2015,10.0,190
redfin,2208,89th Ave,Oakland,CA,94605,0,,2,1.0,963,5231,1942,37.754283,-122.165847,,,http://www.zillow.com/homedetails/2208-89th-Ave-Oakland-CA-94605/24798811_zpid/,http://www.zillow.com/homedetails/2208-89th-Ave-Oakland-CA-94605/24798811_zpid/#charts-and-data,http://www.zillow.com/homes/24798811_zpid/,http://www.zillow.com/homes/comps/24798811_zpid/,24798811,199627,04/11/2016,,,0.560251337093,0,270000,01/06/2016,9.0,280
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
304656,264,40390,51930,69240,183102.0,171562.0,154252.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,3223,LINDEN St,Oakland,CA,94608,38,40731405,7,4.0,2895,3388,1905,37.823845,-122.278984,http://www.redfin.com/CA/Oakland/3223-Linden-St-94608/home/525257/ebrd-40731405,,http://www.zillow.com/homedetails/3223-Linden-St-Oakland-CA-94608/24740141_zpid/,http://www.zillow.com/homedetails/3223-Linden-St-Oakland-CA-94608/24740141_zpid/#charts-and-data,http://www.zillow.com/homes/24740141_zpid/,http://www.zillow.com/homes/comps/24740141_zpid/,24740141,770971,04/11/2016,3300,04/12/2016,0,0
redfin,894,41st St,Oakland,CA,94608,0,,0,2.0,2500,4791,1955,37.831646,-122.273353,,,http://www.zillow.com/homedetails/894-41st-St-Oakland-CA-94608/24749824_zpid/,http://www.zillow.com/homedetails/894-41st-St-Oakland-CA-94608/24749824_zpid/#charts-and-data,http://www.zillow.com/homes/24749824_zpid/,http://www.zillow.com/homes/comps/24749824_zpid/,24749824,752739,04/11/2016,,,0.620445922082,0,675100,08/13/2015,9.0,270
redfin,873,Milton St,Oakland,CA,94607,0,,5,4.0,2808,5000,1889,37.816681,-122.276947,,,http://www.zillow.com/homedetails/873-Milton-St-Oakland-CA-94607/24738361_zpid/,http://www.zillow.com/homedetails/873-Milton-St-Oakland-CA-94607/24738361_zpid/#charts-and-data,http://www.zillow.com/homes/24738361_zpid/,http://www.zillow.com/homes/comps/24738361_zpid/,24738361,577998,04/11/2016,,,0.507315845469,0,550000,01/26/2016,7.0,195
redfin,859,W Grand Ave,Oakland,CA,94607,0,,4,2.0,2298,2178,1906,37.813765,-122.277502,,,http://www.zillow.com/homedetails/859-W-Grand-Ave-Oakland-CA-94607/24738479_zpid/,http://www.zillow.com/homedetails/859-W-Grand-Ave-Oakland-CA-94607/24738479_zpid/#charts-and-data,http://www.zillow.com/homes/24738479_zpid/,http://www.zillow.com/homes/comps/24738479_zpid/,24738479,625821,04/11/2016,,,0.701140895852,0,660000,12/31/2015,7.0,287
redfin,2008,Chestnut St,Oakland,CA,94607,0,,5,3.5,2481,3960,1931,37.813633,-122.283146,,,http://www.zillow.com/homedetails/2008-Chestnut-St-Oakland-CA-94607/24739578_zpid/,http://www.zillow.com/homedetails/2008-Chestnut-St-Oakland-CA-94607/24739578_zpid/#charts-and-data,http://www.zillow.com/homes/24739578_zpid/,http://www.zillow.com/homes/comps/24739578_zpid/,24739578,686028,04/11/2016,,,0.741246338694,0,660000,09/29/2015,6.0,266
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
735330,254,101325,130275,173700,435172.5,406222.5,362797.5

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,415,Merritt,Oakland,CA,94610,36,442908,0,,,4181,1949,37.80537,-122.249664,http://www.redfin.com/CA/Oakland/415-Merritt-Ave-94610/unit-4/home/1913602,,http://www.zillow.com/homedetails/415-Merritt-Ave-Oakland-CA-94610/2099410066_zpid/,,http://www.zillow.com/homes/2099410066_zpid/,http://www.zillow.com/homes/comps/2099410066_zpid/,2099410066,1440557,04/11/2016,,,0,0
redfin,361,Macarthur Blvd,Oakland,CA,94610,0,,6,3.0,2909,7650,1915,37.812619,-122.251328,,,http://www.zillow.com/homedetails/361-Macarthur-Blvd-Oakland-CA-94610/24742919_zpid/,http://www.zillow.com/homedetails/361-Macarthur-Blvd-Oakland-CA-94610/24742919_zpid/#charts-and-data,http://www.zillow.com/homes/24742919_zpid/,http://www.zillow.com/homes/comps/24742919_zpid/,24742919,668455,04/11/2016,,,0.509026598081,0,765000,08/21/2015,12.0,262
redfin,888,Warfield Ave,Oakland,CA,94610,0,,5,3.0,2841,3390,1948,37.814221,-122.243019,,,http://www.zillow.com/homedetails/888-Warfield-Ave-Oakland-CA-94610/24745490_zpid/,http://www.zillow.com/homedetails/888-Warfield-Ave-Oakland-CA-94610/24745490_zpid/#charts-and-data,http://www.zillow.com/homes/24745490_zpid/,http://www.zillow.com/homes/comps/24745490_zpid/,24745490,1165485,04/11/2016,,,0.711027287148,0,931000,12/24/2015,9.0,327
redfin,856,Vermont St,Oakland,CA,94610,0,,4,2.0,3151,5000,1925,37.814291,-122.244127,,,http://www.zillow.com/homedetails/856-Vermont-St-Oakland-CA-94610/24745584_zpid/,http://www.zillow.com/homedetails/856-Vermont-St-Oakland-CA-94610/24745584_zpid/#charts-and-data,http://www.zillow.com/homes/24745584_zpid/,http://www.zillow.com/homes/comps/24745584_zpid/,24745584,1180848,04/11/2016,,,0.686497599196,0,1435000,06/05/2015,3.0,455
redfin,3624,Grand Ave,Oakland,CA,94610,0,,8,4.0,4130,5500,1914,37.815457,-122.24539,,,http://www.zillow.com/homedetails/3624-Grand-Ave-Oakland-CA-94610/24745621_zpid/,http://www.zillow.com/homedetails/3624-Grand-Ave-Oakland-CA-94610/24745621_zpid/#charts-and-data,http://www.zillow.com/homes/24745621_zpid/,http://www.zillow.com/homes/comps/24745621_zpid/,24745621,1651187,04/11/2016,,,0.734955777599,0,1520000,04/16/2015,4.0,368
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
0,353,0,0,0,-5000.0,-5000.0,-5000.0

