SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,5520 foothill Blvd,Oakland,CA,94605-1029,450000,3,2.0,East Oakland,,3000,1920,0,,31,Active,,,,,450000,2015-02-09,172000.0,http://www.redfin.com/CA/Oakland/5520-Foothill-Blvd-94605/home/571960,East Bay Regional Data (EBRD),40729754,Bay Area Realty Investments,N,Y,37.77271,-122.19516,false
MLS Listing,Multi-Family (2-4 Unit),1912 16th Ave,Oakland,CA,94606,718000,,,Oakland,3608,5250,1966,4,Garage,31,Active,,,,,718000,2000-08-16,417000.0,http://www.redfin.com/CA/Oakland/1912-16th-Ave-94606/home/1432288,East Bay Regional Data (EBRD),40729764,P&A Realty,N,Y,37.791767,-122.240434,false
MLS Listing,Single Family Residential,2809 38TH Ave,Oakland,CA,94619,325000,0,1.5,Allendale,1202,1660,1940,1,Garage,31,Active,,,,,325000,,,http://www.redfin.com/CA/Oakland/2809-38th-Ave-94619/home/103932175,East Bay Regional Data (EBRD),40729776,Better Homes Realty,N,Y,37.7864872,-122.2055788,false
MLS Listing,Multi-Family (2-4 Unit),3235 Nicol,Oakland,CA,94602,629500,7,3.0,Oakland,2620,5336,1961,6,Garage,29,Active,,,,,629500,1988-05-31,175000.0,http://www.redfin.com/CA/Oakland/3235-Nicol-Ave-94602/home/1688858,East Bay Regional Data (EBRD),40729810,CAPITAL REALTY GROUP,N,Y,37.791381,-122.212238,false
MLS Listing,Vacant Land,0 Monan St (Unable to map),Oakland,CA,94605,279800,,,Oakland,,44431,,1,Garage,29,Active,,,,,279800,,,http://www.redfin.com/CA/Oakland/Monan-St-94605/home/25657219,East Bay Regional Data (EBRD),40729890,BHHS Drysdale Properties,N,Y,,,false
MLS Listing,Single Family Residential,3541 CUSTER St,Oakland,CA,94601,365000,2,1.0,Oakland,924,2700,1924,0,,28,Active,,,,,365000,2012-10-31,140000.0,http://www.redfin.com/CA/Oakland/3541-Custer-St-94601/home/690867,East Bay Regional Data (EBRD),40729972,Realty World Golden Capital,N,Y,37.784745,-122.214034,false
MLS Listing,Single Family Residential,1047 85th Ave,Oakland,CA,94621,499900,6,4.0,Oakland,2310,5720,1942,1,Garage,27,Active,,,,,499900,1992-12-31,78500.0,http://www.redfin.com/CA/Oakland/1047-85th-Ave-94621/home/944732,East Bay Regional Data (EBRD),40730116,Progressive Home Corp.,N,Y,37.750903,-122.182961,false
MLS Listing,Single Family Residential,1806 8TH Ave,Oakland,CA,94606,649000,3,2.0,Clinton Park,1424,2500,1904,1,Garage,27,Active,,,,,649000,2015-04-02,320000.0,http://www.redfin.com/CA/Oakland/1806-8th-Ave-94606/home/909221,East Bay Regional Data (EBRD),40730126,ERA MICHAEL JAMES CO.,N,Y,37.79614,-122.247291,false
MLS Listing,Single Family Residential,3037 West St,Oakland,CA,94608,649000,3,2.0,West Oakland,1025,2730,1900,0,,27,Active,,,,,649000,2004-12-23,250000.0,http://www.redfin.com/CA/Oakland/3037-West-St-94608/home/2040029,East Bay Regional Data (EBRD),40730132,Progressive Home Corp.,N,Y,37.820772,-122.273692,false
MLS Listing,Single Family Residential,254 CAIRO Rd,Oakland,CA,94603,318000,3,1.0,Columbia Gardens,974,4125,1943,1,Garage,27,Active,,,,,318000,,,http://www.redfin.com/CA/Oakland/254-Cairo-Rd-94603/home/1224405,East Bay Regional Data (EBRD),40730183,ERA MICHAEL JAMES CO.,N,Y,37.733733,-122.193027,false
MLS Listing,Single Family Residential,2523 MARTIN LUTHER KING JR Way,Oakland,CA,94612,599000,4,2.5,Oakland,1714,2500,1897,0,,26,Active,,,,,599000,2015-02-11,240000.0,http://www.redfin.com/CA/Oakland/2523-Martin-Luther-King-Junior-Way-94612/home/1253448,East Bay Regional Data (EBRD),40730206,BHG MASON MCDUFFIE REAL ESTATE,N,Y,37.815471,-122.272335,false
MLS Listing,Multi-Family (2-4 Unit),2353 82nd,Oakland,CA,94605,499000,4,3.0,Oakland,2435,2960,,2,Garage,26,Active,,,,,499000,2013-04-05,285000.0,http://www.redfin.com/CA/Oakland/2353-82nd-Ave-94605/home/44511508,East Bay Regional Data (EBRD),40730214,BHG Mason-McDuffie Real Estate,N,Y,37.7614838,-122.1678504,false
MLS Listing,Condo/Coop,1007 41ST St #214,Emeryville,CA,94608,271000,1,1.0,Emeryville,767,,2005,1,Garage,26,Active,,,,,271000,2006-10-06,256000.0,http://www.redfin.com/CA/Oakland/1007-41st-St-94608/unit-214/home/12115016,East Bay Regional Data (EBRD),40730257,ABIO PROPERTIES,N,Y,37.8319544,-122.277382,false
MLS Listing,Multi-Family (2-4 Unit),9415 Peach St,Oakland,CA,94603,549900,6,5.0,Oakland,2559,3500,1938,6,Garage,26,Active,,,,,549900,2013-07-25,385000.0,http://www.redfin.com/CA/Oakland/9415-Peach-St-94603/home/1775782,East Bay Regional Data (EBRD),40730266,Century 21 Realty Alliance Fine Homes and Estates,N,Y,37.7513094,-122.1628891,false
MLS Listing,Single Family Residential,269 Sequoyah View Dr,Oakland,CA,94605,795000,3,3.0,Sequoyah Heights,2728,9600,1964,2,Garage,25,Active,,,,,795000,2006-06-30,899000.0,http://www.redfin.com/CA/Oakland/269-Sequoyah-View-Dr-94605/home/1914451,East Bay Regional Data (EBRD),40730348,Real Home Srvcs & Solutions,N,Y,37.759705,-122.140844,false
MLS Listing,Single Family Residential,4981 FAIRFAX Ave,Oakland,CA,94601,549000,2,1.0,Oakland,1116,2450,1929,0,,25,Active,,,,,499000,2002-06-19,262000.0,http://www.redfin.com/CA/Oakland/4981-Fairfax-Ave-94601/home/944339,East Bay Regional Data (EBRD),40730372,BETTER HOMES REALTY/MCARTHR,N,Y,37.776956,-122.201873,false
MLS Listing,Single Family Residential,2867 82ND Ave,Oakland,CA,94605,518000,3,2.0,Oakland,1955,4646,1939,1,Garage,25,Active,,,,,518000,2004-06-30,423000.0,http://www.redfin.com/CA/Oakland/2867-82nd-Ave-94605/home/1817326,East Bay Regional Data (EBRD),40730386,BAY SOTHEBYS INT'L REALTY,N,Y,37.763465,-122.163861,false
MLS Listing,Single Family Residential,9001 D St,OAKLAND,CA,94603,399900,3,1.0,OAKLAND,1248,3685,1983,1,Garage,25,Active,2016-04-10,13:00,17:00,Sign in to see,,2002-03-26,240000.0,http://www.redfin.com/CA/Oakland/9001-D-St-94603/home/1911069,MLSListings Inc. (MLSLI),ML81562505,Elite Realty Services,N,Y,37.747263,-122.179754,false
MLS Listing,Vacant Land,0 Grandview Dr (Unable to map),Oakland,CA,94705,675000,,,Claremont Hills,,16200,,1,Garage,25,Active,,,,,675000,,,http://www.redfin.com/CA/Oakland/Grand-View-Dr-Unknown/home/103975084,East Bay Regional Data (EBRD),40730413,"BAY TOWN BROKERS, INC.",N,Y,,,false
MLS Listing,Vacant Land,0 Grandview Dr (Unable to map),Oakland,CA,94705,675000,,,Oakland,,15712,,1,Garage,25,Active,,,,,675000,2013-12-30,175000.0,http://www.redfin.com/CA/Oakland/View-St-94611/home/28698445,East Bay Regional Data (EBRD),40730414,"BAY TOWN BROKERS, INC.",N,Y,,,false
MLS Listing,Multi-Family (2-4 Unit),1829 73rd Ave,Oakland,CA,94621-2823,385000,3,3.0,Oakland,1792,2670,1924,1,Garage,25,Active,,,,,385000,2004-11-10,320000.0,http://www.redfin.com/CA/Oakland/1829-73rd-Ave-94621/home/21857385,East Bay Regional Data (EBRD),40730487,Genesis Real Estate,N,Y,37.7620829,-122.183325,false
MLS Listing,Single Family Residential,3967 BURCKHALTER Ave,Oakland,CA,94605,495500,2,1.0,Oakland Hills,1038,10950,1924,0,,24,Active,,,,,495500,1995-07-31,124000.0,http://www.redfin.com/CA/Oakland/3967-Burckhalter-Ave-94605/home/2029824,East Bay Regional Data (EBRD),40730535,Fisher Realtors,N,Y,37.775424,-122.167682,false
MLS Listing,Single Family Residential,6575 SIMSON St,Oakland,CA,94605,649000,3,2.0,Chimes Terrace,1788,15096,1952,1,Garage,24,Active,,,,,649000,,,http://www.redfin.com/CA/Oakland/6575-Simson-St-94605/home/1775113,East Bay Regional Data (EBRD),40730544,"CHARLES KELLUM, BROKER",N,Y,37.775407,-122.174056,false
MLS Listing,Multi-Family (2-4 Unit),7401 Hillside St,Oakland,CA,94605,414889,4,3.0,Oakland,1622,2108,1960,4,Garage,23,Active,,,,,414889,,,http://www.redfin.com/CA/Oakland/7401-Hillside-St-94605/home/813093,East Bay Regional Data (EBRD),40730574,REAL ESTATE EBROKER INC.,N,Y,37.7674791,-122.1727993,false
MLS Listing,Single Family Residential,2626 35TH Ave,Oakland,CA,94619,399000,3,1.5,Allendale,1164,3230,1923,1,Garage,22,Active,,,,2016-03-04,429000,2009-07-24,140000.0,http://www.redfin.com/CA/Oakland/2626-35th-Ave-94619/home/552254,East Bay Regional Data (EBRD),40730647,Optima Real Estate,N,Y,37.788169,-122.209605,false
MLS Listing,Vacant Land,11388 Lochard St,OAKLAND,CA,94605,329000,,,OAKLAND,,43560,,0,,21,Active,,,,Sign in to see,,,,http://www.redfin.com/CA/Oakland/11388-Lochard-St-94605/home/17518809,MLSListings Inc. (MLSLI),ML81562978,Blue Key Equities,N,Y,37.7448184,-122.1292941,false
MLS Listing,Single Family Residential,2268 ARROWHEAD Dr,Oakland,CA,94611,1200000,3,4.5,Montclair,4351,6893,2005,2,Garage,21,Active,,,,,1200000,2007-06-05,1100000.0,http://www.redfin.com/CA/Oakland/2268-Arrowhead-Dr-94611/home/1497539,East Bay Regional Data (EBRD),40730768,REDFIN,N,Y,37.836175,-122.189167,false
MLS Listing,Condo/Coop,3611 Majestic Ave,Oakland,CA,94605,399999,3,2.5,Oakland,1363,6235,1990,1,Garage,21,Active,,,,,399999,2012-01-26,120000.0,http://www.redfin.com/CA/Oakland/3611-Majestic-Ave-94605/home/1141758,East Bay Regional Data (EBRD),40730776,Goodview Financial & R.E.,N,Y,37.7792583,-122.1797648,false
MLS Listing,Multi-Family (2-4 Unit),5725-5727 Gaskill St,Oakland,CA,94608,950000,,,Oakland,3166,4000,1899,5,,21,Active,,,,,950000,,,http://www.redfin.com/CA/Oakland/5727-Gaskill-St-94608/home/1421716,San Francisco Association of Realtors (SFARMLS),442680,,N,Y,37.841167,-122.28099,false
MLS Listing,Single Family Residential,6151 SHATTUCK Ave,Oakland,CA,94609,750000,2,1.0,Berkeley,1088,3008,1923,0,,20,Active,,,,,689000,2015-10-22,460000.0,http://www.redfin.com/CA/Oakland/6151-Shattuck-Ave-94609/home/1936289,East Bay Regional Data (EBRD),40730881,BETTER HOMES REALTY/MCARTHR,N,Y,37.847406,-122.265732,false
MLS Listing,Single Family Residential,205 SHERIDAN Rd,Oakland,CA,94618,1560000,4,3.5,Upper Rockridge,3380,6000,2009,2,Garage,20,Active,,,,,1395000,2015-05-23,1425000.0,http://www.redfin.com/CA/Oakland/205-Sheridan-Rd-94618/home/22698062,East Bay Regional Data (EBRD),40730958,COLDWELL BANKER RESIDENTIAL,N,Y,37.839186,-122.224306,false
MLS Listing,Single Family Residential,23 OBSERVATION Pl,Oakland,CA,94611,1650000,4,3.5,Montclair,3363,5306,2001,2,Garage,20,Active,,,,,1650000,2013-05-23,1395000.0,http://www.redfin.com/CA/Oakland/23-Observation-Pl-94611/home/1941524,East Bay Regional Data (EBRD),40730960,PACIFIC UNION INTERNATIONAL,N,Y,37.8488123,-122.2033822,false
MLS Listing,Vacant Land,2317 82nd Ave,Oakland,CA,94605,99000,,,Oakland,,4206,,1,Garage,20,Active,,,,,99000,2005-09-23,85000.0,http://www.redfin.com/CA/Oakland/2317-82nd-Ave-94605/home/11911775,East Bay Regional Data (EBRD),40730963,East Bay Modern Real Estate,N,Y,37.761266,-122.168493,false
MLS Listing,Single Family Residential,9318 Walnut St,Oakland,CA,94603,730000,7,4.0,Oakland,2880,12000,1944,10,,20,Active,,,,,730000,1999-12-30,182000.0,http://www.redfin.com/CA/Oakland/9318-Walnut-St-94603/home/593783,California Real Estate Technology Services (CARETS),MC16043841,Realty Executives Of Merced,N,Y,37.748845,-122.170436,false
MLS Listing,Townhouse,37 BINNACLE Hl,Oakland,CA,94618,995000,2,2.0,Hiller Highlands,1625,1740,1993,2,Garage,20,Active,,,,,995000,2001-02-14,554500.0,http://www.redfin.com/CA/Oakland/37-Binnacle-Hl-94618/home/1889378,East Bay Regional Data (EBRD),40730976,Pacific Union International,N,Y,37.8529694,-122.2274195,false
MLS Listing,Townhouse,1020 61st St,Oakland,CA,94608,625000,2,1.5,Nobe,932,6000,1910,0,,20,Active,,,,,625000,2014-03-10,460000.0,http://www.redfin.com/CA/Oakland/1020-61st-St-94608/home/52509585,East Bay Regional Data (EBRD),40730988,THE GRUBB CO. INC.,N,Y,37.8444345,-122.2804335,false
MLS Listing,Single Family Residential,5359 Belgrave Pl,Oakland,CA,94618,975000,3,1.0,Oakland,1477,5000,1923,2,Garage,20,Active,,,,,975000,,,http://www.redfin.com/CA/Oakland/5359-Belgrave-Pl-94618/home/1946671,San Francisco Association of Realtors (SFARMLS),441765,Climb Real Estate,N,Y,37.837921,-122.248436,false
MLS Listing,Single Family Residential,7219 SKYLINE Blvd,Oakland,CA,94611,1395000,5,4.5,Montclair,4532,8775,2008,2,Garage,20,Active,,,,,1395000,2015-12-04,975000.0,http://www.redfin.com/CA/Oakland/7219-Skyline-Blvd-94611/home/22721844,East Bay Regional Data (EBRD),40731015,Alain Pinel Realtors,N,Y,37.8426955,-122.1969187,false
MLS Listing,Vacant Land,1940 Arrowhead Dr,Oakland,CA,94611,248000,,,Oakland,,8099,,1,Garage,20,Active,,,,,248000,2004-12-14,117000.0,http://www.redfin.com/CA/Oakland/1940-Arrowhead-Dr-94611/home/22725909,East Bay Regional Data (EBRD),40731049,RED OAK REALTY,N,Y,37.83766,-122.192335,false
MLS Listing,Single Family Residential,3227 STORER Ave,Oakland,CA,94619,675000,3,2.0,Maxwell  Park,1448,3942,1949,1,Garage,20,Active,,,,,675000,1998-08-31,135000.0,http://www.redfin.com/CA/Oakland/3227-Storer-Ave-94619/home/1516958,East Bay Regional Data (EBRD),40731064,BHG HIGHLAND PARTNERS,N,Y,37.7845404,-122.1960747,false
MLS Listing,Single Family Residential,268 SHERIDAN Rd,Oakland,CA,94618,1399000,6,4.5,Upper Rockridge,4862,6101,1993,2,Garage,19,Active,,,,,1399000,2001-06-06,907000.0,http://www.redfin.com/CA/Oakland/268-Sheridan-Rd-94618/home/1363672,East Bay Regional Data (EBRD),40731074,MCGUIRE REAL ESTATE,N,Y,37.838382,-122.222985,false
MLS Listing,Single Family Residential,369 MACARTHUR Blvd,Oakland,CA,94610,600000,5,3.0,Adams Point,1821,5960,1910,0,,19,Active,,,,,600000,,,http://www.redfin.com/CA/Oakland/369-MacArthur-Blvd-94610/home/1234276,East Bay Regional Data (EBRD),40731083,BHG MASON MCDUFFIE REAL ESTATE,N,Y,37.812093,-122.2508002,false
MLS Listing,Single Family Residential,1320 99TH Ave,Oakland,CA,94603,389000,3,1.5,International St,1308,3760,1945,2,Garage,19,Active,,,,,389000,2009-08-12,76000.0,http://www.redfin.com/CA/Oakland/1320-99th-Ave-94603/home/586697,East Bay Regional Data (EBRD),40731096,Marvel Realty,N,Y,37.742894,-122.171026,false
MLS Listing,Single Family Residential,1939 AUSEON Ave,Oakland,CA,94621,220000,3,1.0,East Oakland,912,4017,1922,0,,19,Active,,,,,220000,,,http://www.redfin.com/CA/Oakland/1939-Auseon-Ave-94621/home/531104,East Bay Regional Data (EBRD),40731099,Keller Williams Realty,N,Y,37.755184,-122.170566,false
MLS Listing,Townhouse,3155 Cuthbert,Oakland,CA,94602-2725,430000,2,1.5,Fruitvale Area,1073,6802,1985,0,,19,Active,,,,,430000,2006-04-07,313000.0,http://www.redfin.com/CA/Oakland/3155-Cuthbert-Ave-94602/home/834758,East Bay Regional Data (EBRD),40731103,"HOWARD KEES, BROKER",N,Y,37.794126,-122.214514,false
MLS Listing,Vacant Land,5810 Skyline,Oakland,CA,94611,1290000,,,Oakland,,186872,,1,Garage,19,Active,,,,,1290000,,,http://www.redfin.com/CA/Oakland/5810-Skyline-Blvd-94611/home/81824540,East Bay Regional Data (EBRD),40731180,COLDWELL BANKER RESIDENTIAL,N,Y,37.8541024,-122.2127142,false
MLS Listing,Single Family Residential,3693 MADRONE Ave,Oakland,CA,94619,649500,3,2.0,Laurel Heights,1279,4040,1924,1,Garage,18,Active,,,,,649500,2015-08-21,445000.0,http://www.redfin.com/CA/Oakland/3693-Madrone-Ave-94619/home/1992734,East Bay Regional Data (EBRD),40731225,Realty One Group Infinity,N,Y,37.787946,-122.192379,false
MLS Listing,Condo/Coop,631 ALCATRAZ Ave,Oakland,CA,94609,689000,4,2.0,N Oakland,1449,,1913,0,,18,Active,,,,,689000,2009-08-21,450000.0,http://www.redfin.com/CA/Oakland/631-Alcatraz-Ave-94609/home/28697271,East Bay Regional Data (EBRD),40731230,PACIFIC UNION INTERNATIONAL,N,Y,37.849472,-122.263794,false
MLS Listing,Condo/Coop,177 19TH St Unit 10C,Oakland,CA,94612,695000,2,2.0,Lake Merritt,1608,19600,1959,1,Garage,18,Active,,,,,695000,,,http://www.redfin.com/CA/Oakland/177-19th-St-94612/unit-10C/home/17188289,East Bay Regional Data (EBRD),40731256,Coldwell Banker,N,Y,37.8050313,-122.2629409,false
MLS Listing,Multi-Family (2-4 Unit),6019 Idaho St,Oakland,CA,94608,899000,7,6.5,Oakland,2700,5003,1912,4,Garage,18,Active,,,,,899000,2013-11-27,475000.0,http://www.redfin.com/CA/Oakland/6019-Idaho-St-94608/home/920750,East Bay Regional Data (EBRD),40731258,Security Pacific Real Estate,N,Y,37.843956,-122.28103,false
MLS Listing,Vacant Land,3010 7th,Oakland,CA,94601,750000,,,Oakland,,7500,,1,Garage,18,Active,,,,,750000,2015-01-16,150000.0,http://www.redfin.com/CA/Oakland/3010-E-7th-St-94601/home/537597,East Bay Regional Data (EBRD),40731272,"DANIEL WINKLER & ASSOCS., INC.",N,Y,37.773279,-122.230271,false
MLS Listing,Single Family Residential,3937 and 3941 Vale Ave,Oakland,CA,94619,899500,3,2.0,Laural,,12500,1930,3,Garage,18,Active,,,,,899500,,,http://www.redfin.com/CA/Oakland/3937-Vale-Ave-94619/home/1362785,East Bay Regional Data (EBRD),40731283,RE/MAX Accord,N,Y,37.791277,-122.189684,false
MLS Listing,Single Family Residential,30 MURDOCK Ct,Oakland,CA,94605,329000,2,1.0,Oakland,1104,10044,1930,1,Garage,18,Active,,,,,329000,1999-02-03,155000.0,http://www.redfin.com/CA/Oakland/30-Murdock-Ct-94605/home/1422557,East Bay Regional Data (EBRD),40731284,BHG HIGHLAND PARTNERS,N,Y,37.775776,-122.184381,false
MLS Listing,Condo/Coop,22 MOSS Ave #304,Oakland,CA,94610,499000,2,2.0,Grand Lake/ Rose,1019,,1965,1,Garage,18,Active,,,,,499000,2013-04-03,375000.0,http://www.redfin.com/CA/Oakland/22-Moss-Ave-94610/unit-304/home/1494625,East Bay Regional Data (EBRD),40731288,COLDWELL BANKER REAL ESTATE,N,Y,37.818934,-122.250961,false
MLS Listing,Single Family Residential,2322 E 21st St,Oakland,CA,94601,549000,3,1.5,San Antonio,1135,4500,1904,0,,18,Active,,,,,549000,1999-12-07,99000.0,http://www.redfin.com/CA/Oakland/2322-E-21st-St-94601/home/1654318,East Bay Regional Data (EBRD),40731293,EXPRESS HOME FUNDING,N,Y,37.788579,-122.23093,false
MLS Listing,Condo/Coop,311 2ND St #508,Oakland,CA,94607,699000,1,2.0,Jack London Sq,1050,,2009,1,Garage,18,Active,,,,,699000,2014-05-16,542000.0,http://www.redfin.com/CA/Oakland/311-2nd-St-94607/unit-508/home/57179650,East Bay Regional Data (EBRD),40731335,Kim Cole Real Estate,N,Y,37.7945755,-122.2731771,false
MLS Listing,Single Family Residential,31 KIMBERLIN HEIGHTS Dr,Oakland,CA,94619,849000,5,2.5,Crestmont Height,2004,10740,1956,2,Garage,18,Active,,,,,849000,,,http://www.redfin.com/CA/Oakland/31-Kimberlin-Heights-Dr-94619/home/1914051,East Bay Regional Data (EBRD),40731364,Bay Area Realty,N,Y,37.802154,-122.179494,false
MLS Listing,Single Family Residential,2921 MADERA Ave,Oakland,CA,94619,599000,4,2.0,Maxwell  Park,1954,3960,1922,1,Garage,17,Active,,,,,599000,1993-10-29,179000.0,http://www.redfin.com/CA/Oakland/2921-Madera-Ave-94619/home/1398861,East Bay Regional Data (EBRD),40731396,RED OAK REALTY,N,Y,37.778326,-122.193275,false
MLS Listing,Multi-Family (2-4 Unit),3223 LINDEN St,Oakland,CA,94608,599000,7,3.5,Oakland,2117,3390,1905,1,Garage,17,Active,,,,,599000,2003-09-22,325000.0,http://www.redfin.com/CA/Oakland/3223-Linden-St-94608/home/525257/ebrd-40731405,East Bay Regional Data (EBRD),40731405,Venture Sotheby's Intl Rlty,N,Y,37.823845,-122.278984,false
MLS Listing,Condo/Coop,5400 MOUNTAIN Blvd #340,Oakland,CA,94619,399900,2,2.0,Leona Heights,969,,1981,1,Garage,16,Active,,,,,399900,2012-06-20,149000.0,http://www.redfin.com/CA/Oakland/5400-Mountain-Blvd-94619/unit-340/home/561073,East Bay Regional Data (EBRD),40731447,"SHALAYA SHIPMAN, BROKER",N,Y,37.785065,-122.177559,false
MLS Listing,Single Family Residential,1811 BRENTWOOD Rd,Oakland,CA,94602,895000,3,2.0,Upper Oakmore,1332,5328,1947,2,Garage,15,Active,,,,,895000,,,http://www.redfin.com/CA/Oakland/1811-Brentwood-Rd-94602/home/545307,East Bay Regional Data (EBRD),40731511,Coldwell Banker,N,Y,37.814176,-122.206202,false
MLS Listing,Single Family Residential,5019 CRYSTAL RIDGE Ct,Oakland,CA,94605,780000,4,2.5,Oakland,2566,6270,1989,2,Garage,15,Active,,,,,780000,2004-12-15,929000.0,http://www.redfin.com/CA/Oakland/5019-Crystal-Ridge-Ct-94605/home/566765,East Bay Regional Data (EBRD),40731520,Bay Home Investments&Loans,N,Y,37.777321,-122.154662,true
MLS Listing,Multi-Family (2-4 Unit),415 Merritt,Oakland,CA,94610,1300000,,,Oakland,,4180,1949,4,,15,Active,,,,,1300000,,,http://www.redfin.com/CA/Oakland/415-Merritt-Ave-94610/unit-4/home/1913602,San Francisco Association of Realtors (SFARMLS),442908,First National Realty,N,Y,37.805369,-122.249668,false
MLS Listing,Single Family Residential,7115 LOCKWOOD St,Oakland,CA,94621,349900,3,1.5,Oakland,1100,4880,1920,1,Garage,14,Active,,,,,349900,2015-10-08,185000.0,http://www.redfin.com/CA/Oakland/7115-Lockwood-St-94621/home/1856124,East Bay Regional Data (EBRD),40731544,RICKEY REALTY PROPERTY MANAG.,N,Y,37.763671,-122.182089,false
MLS Listing,Condo/Coop,1211 66th St,Oakland,CA,94608,699000,2,2.0,Emeryville Borde,1521,,2006,2,Garage,14,Active,,,,,699000,2012-09-28,355000.0,http://www.redfin.com/CA/Oakland/1211-66th-St-94608/home/12116491,East Bay Regional Data (EBRD),40731565,WELLS & BENNETT REALTORS,N,Y,37.848409,-122.287966,false
MLS Listing,Single Family Residential,1371 81ST Ave,Oakland,CA,94621,349000,4,2.0,East Oakland,1385,7500,1928,0,,14,Active,2016-03-26,12:00,14:30,,349000,2004-07-30,43000.0,http://www.redfin.com/CA/Oakland/1371-81st-Ave-94621/home/1744674,East Bay Regional Data (EBRD),40731584,JJ&S HOLDINGS,N,Y,37.755761,-122.181742,false
MLS Listing,Single Family Residential,6414 SWAINLAND Rd,Oakland,CA,94611,2150000,4,4.0,Montclair,3936,34057,1988,2,Garage,14,Active,,,,,2150000,2007-10-08,1491727.0,http://www.redfin.com/CA/Oakland/6414-Swainland-Rd-94611/home/593481,East Bay Regional Data (EBRD),40731585,BHG MASON MCDUFFIE REAL ESTATE,N,Y,37.846591,-122.220401,false
MLS Listing,Single Family Residential,217 Gannon Rd,Oakland,CA,94603,345000,3,1.0,East End,,6048,1943,0,,14,Active,,,,,345000,1997-06-13,13000.0,http://www.redfin.com/CA/Oakland/217-Gannon-Rd-94603/home/1937120,East Bay Regional Data (EBRD),40731590,BETTER HOMES REALTY/MCARTHR,N,Y,37.731707,-122.19223,false
MLS Listing,Single Family Residential,58 BUCKEYE Ave,Oakland,CA,94618,1095000,4,3.0,Rockridge Upper,2002,4602,1972,2,Garage,14,Active,,,,,1095000,2001-05-04,795000.0,http://www.redfin.com/CA/Oakland/58-Buckeye-Ave-94618/home/1342343,East Bay Regional Data (EBRD),40731591,BAY SOTHEBYS INT'L REALTY,N,Y,37.8413417,-122.2348023,false
MLS Listing,Multi-Family (2-4 Unit),3435 Martin Luther King Jr Way,Oakland,CA,94609,789000,6,4.5,Oakland,2992,10400,1910,4,Garage,14,Active,,,,,789000,,,http://www.redfin.com/CA/Oakland/3435-Martin-Luther-King-Junior-Way-94609/home/1605443,East Bay Regional Data (EBRD),40731594,LAWTON ASSOCIATES,N,Y,37.82408,-122.270247,false
MLS Listing,Multi-Family (2-4 Unit),3656 West St,Oakland,CA,94608,539000,5,2.0,N Oakland,1776,2730,1902,1,Garage,14,Active,,,,,539000,2010-02-26,150000.0,http://www.redfin.com/CA/Oakland/3656-West-St-94608/home/676741,East Bay Regional Data (EBRD),40731606,LAWTON ASSOCIATES,N,Y,37.826402,-122.27162,false
MLS Listing,Multi-Family (2-4 Unit),2720 E 21st St,Oakland,CA,94601,420000,1,3.0,Oakland,2210,5000,1917,2,Garage,14,Active,,,,,420000,,,http://www.redfin.com/CA/Oakland/2720-E-21st-St-94601/home/1267762,East Bay Regional Data (EBRD),40731616,ERA MICHAEL JAMES CO.,N,Y,37.7855664,-122.2261388,false
MLS Listing,Condo/Coop,515 Canyon Oaks Dr Unit B,Oakland,CA,94605,339000,1,1.0,Shadow Woods,815,,1986,1,Garage,14,Active,,,,,339000,2006-10-31,315000.0,http://www.redfin.com/CA/Oakland/515-Canyon-Oaks-Dr-94605/unit-B/home/12116813,East Bay Regional Data (EBRD),40731656,BAY SOTHEBYS INT'L REALTY,N,Y,37.773575,-122.147498,false
MLS Listing,Single Family Residential,4836 Harbord Dr,Oakland,CA,94618-2505,899000,3,2.0,Upper Rockridge,1639,5100,1952,1,Garage,13,Active,,,,,899000,1972-08-15,35500.0,http://www.redfin.com/CA/Oakland/4836-Harbord-Dr-94618/home/1728037,East Bay Regional Data (EBRD),40731683,BHG HIGHLAND PARTNERS,N,Y,37.8380214,-122.2301789,false
MLS Listing,Single Family Residential,5687 FLORENCE Ter,Oakland,CA,94611,799000,2,3.0,Fernwood Area,1790,7303,1923,0,,13,Active,,,,,799000,2010-08-07,725500.0,http://www.redfin.com/CA/Oakland/5687-Florence-Ter-94611/home/1564836,East Bay Regional Data (EBRD),40731688,THE GRUBB COMPANY,N,Y,37.837267,-122.215771,false
MLS Listing,Single Family Residential,6501 PINE NEEDLE Dr,Oakland,CA,94611,849000,3,2.0,Montclair,1684,10664,1941,2,Garage,13,Active,,,,,849000,1996-07-16,314000.0,http://www.redfin.com/CA/Oakland/6501-Pine-Needle-Dr-94611/home/1762022,East Bay Regional Data (EBRD),40731696,RE/MAX ACCORD,N,Y,37.847448,-122.213226,false
